Time: 7.530000 Joint Angle [ 0.04214,  0.53323,  0.29233, -1.51125, -0.14207,  1.10550,  0.34521] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.695000 Joint Angle [ 0.04221,  0.53182,  0.29612, -1.51655, -0.14210,  1.11064,  0.34622] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.710000 Joint Angle [ 0.04221,  0.53190,  0.29620, -1.51599, -0.14210,  1.11021,  0.34660] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.725000 Joint Angle [ 0.04221,  0.53201,  0.29624, -1.51523, -0.14211,  1.10987,  0.34688] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.740000 Joint Angle [ 0.04221,  0.53213,  0.29623, -1.51438, -0.14211,  1.10966,  0.34703] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.755000 Joint Angle [ 0.04221,  0.53224,  0.29622, -1.51346, -0.14211,  1.10962,  0.34716] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.770000 Joint Angle [ 0.04221,  0.53236,  0.29622, -1.51249, -0.14212,  1.10963,  0.34732] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.785000 Joint Angle [ 0.04221,  0.53246,  0.29622, -1.51155, -0.14212,  1.10963,  0.34752] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.800000 Joint Angle [ 0.04221,  0.53254,  0.29622, -1.51062, -0.14212,  1.10963,  0.34772] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.815000 Joint Angle [ 0.04221,  0.53262,  0.29622, -1.50975, -0.14213,  1.10963,  0.34788] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.830000 Joint Angle [ 0.04221,  0.53270,  0.29622, -1.50890, -0.14213,  1.10966,  0.34801] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.845000 Joint Angle [ 0.04221,  0.53278,  0.29618, -1.50810, -0.14213,  1.10976,  0.34814] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.860000 Joint Angle [ 0.04221,  0.53284,  0.29613, -1.50739, -0.14213,  1.10996,  0.34825] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.875000 Joint Angle [ 0.04221,  0.53290,  0.29607, -1.50676, -0.14214,  1.11017,  0.34835] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.890000 Joint Angle [ 0.04221,  0.53295,  0.29601, -1.50618, -0.14214,  1.11045,  0.34842] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.905000 Joint Angle [ 0.04221,  0.53300,  0.29592, -1.50567, -0.14214,  1.11060,  0.34847] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.920000 Joint Angle [ 0.04221,  0.53306,  0.29583, -1.50522, -0.14214,  1.11067,  0.34851] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.935000 Joint Angle [ 0.04221,  0.53312,  0.29571, -1.50484, -0.14214,  1.11074,  0.34854] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.950000 Joint Angle [ 0.04221,  0.53317,  0.29560, -1.50453, -0.14214,  1.11079,  0.34856] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.965000 Joint Angle [ 0.04221,  0.53323,  0.29549, -1.50427, -0.14215,  1.11085,  0.34859] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.980000 Joint Angle [ 0.04221,  0.53328,  0.29538, -1.50407, -0.14215,  1.11091,  0.34862] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 7.995000 Joint Angle [ 0.04221,  0.53333,  0.29526, -1.50392, -0.14215,  1.11093,  0.34865] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.010000 Joint Angle [ 0.04221,  0.53338,  0.29514, -1.50381, -0.14215,  1.11093,  0.34869] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.025000 Joint Angle [ 0.04221,  0.53343,  0.29502, -1.50375, -0.14215,  1.11093,  0.34872] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.040000 Joint Angle [ 0.04221,  0.53347,  0.29492, -1.50373, -0.14215,  1.11093,  0.34876] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.055000 Joint Angle [ 0.04221,  0.53351,  0.29483, -1.50373, -0.14215,  1.11092,  0.34879] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.070000 Joint Angle [ 0.04221,  0.53355,  0.29475, -1.50373, -0.14215,  1.11092,  0.34882] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.085000 Joint Angle [ 0.04221,  0.53358,  0.29468, -1.50374, -0.14215,  1.11092,  0.34884] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.100000 Joint Angle [ 0.04221,  0.53361,  0.29462, -1.50374, -0.14215,  1.11092,  0.34886] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.115000 Joint Angle [ 0.04221,  0.53364,  0.29458, -1.50374, -0.14216,  1.11092,  0.34887] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.130000 Joint Angle [ 0.04221,  0.53367,  0.29456, -1.50375, -0.14216,  1.11092,  0.34887] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.145000 Joint Angle [ 0.04221,  0.53371,  0.29455, -1.50375, -0.14216,  1.11092,  0.34888] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.160000 Joint Angle [ 0.04221,  0.53375,  0.29455, -1.50375, -0.14216,  1.11092,  0.34888] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.175000 Joint Angle [ 0.04221,  0.53379,  0.29455, -1.50375, -0.14216,  1.11092,  0.34889] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.190000 Joint Angle [ 0.04222,  0.53383,  0.29456, -1.50375, -0.14216,  1.11092,  0.34889] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.205000 Joint Angle [ 0.04222,  0.53387,  0.29456, -1.50375, -0.14216,  1.11092,  0.34890] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.220000 Joint Angle [ 0.04221,  0.53392,  0.29456, -1.50375, -0.14216,  1.11092,  0.34890] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.235000 Joint Angle [ 0.04222,  0.53398,  0.29456, -1.50375, -0.14216,  1.11092,  0.34890] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.250000 Joint Angle [ 0.04222,  0.53404,  0.29456, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.265000 Joint Angle [ 0.04222,  0.53412,  0.29457, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.280000 Joint Angle [ 0.04222,  0.53419,  0.29457, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.295000 Joint Angle [ 0.04222,  0.53426,  0.29457, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.310000 Joint Angle [ 0.04222,  0.53434,  0.29457, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.325000 Joint Angle [ 0.04222,  0.53441,  0.29458, -1.50375, -0.14216,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.340000 Joint Angle [ 0.04222,  0.53447,  0.29458, -1.50374, -0.14217,  1.11092,  0.34891] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.355000 Joint Angle [ 0.04222,  0.53453,  0.29458, -1.50374, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.370000 Joint Angle [ 0.04222,  0.53459,  0.29458, -1.50374, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.385000 Joint Angle [ 0.04222,  0.53464,  0.29458, -1.50374, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.400000 Joint Angle [ 0.04222,  0.53470,  0.29458, -1.50373, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.415000 Joint Angle [ 0.04222,  0.53474,  0.29459, -1.50373, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.430000 Joint Angle [ 0.04222,  0.53478,  0.29459, -1.50373, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.445000 Joint Angle [ 0.04222,  0.53482,  0.29459, -1.50372, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.460000 Joint Angle [ 0.04222,  0.53485,  0.29459, -1.50372, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.475000 Joint Angle [ 0.04222,  0.53488,  0.29459, -1.50371, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.490000 Joint Angle [ 0.04222,  0.53491,  0.29459, -1.50370, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.505000 Joint Angle [ 0.04222,  0.53493,  0.29460, -1.50369, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.520000 Joint Angle [ 0.04222,  0.53496,  0.29460, -1.50368, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.535000 Joint Angle [ 0.04222,  0.53499,  0.29460, -1.50367, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.550000 Joint Angle [ 0.04222,  0.53502,  0.29460, -1.50366, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.565000 Joint Angle [ 0.04222,  0.53504,  0.29460, -1.50364, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.580000 Joint Angle [ 0.04222,  0.53507,  0.29461, -1.50362, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.595000 Joint Angle [ 0.04222,  0.53511,  0.29462, -1.50360, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.610000 Joint Angle [ 0.04222,  0.53514,  0.29462, -1.50358, -0.14217,  1.11091,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.625000 Joint Angle [ 0.04222,  0.53518,  0.29462, -1.50355, -0.14217,  1.11091,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.640000 Joint Angle [ 0.04222,  0.53522,  0.29462, -1.50353, -0.14217,  1.11091,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.655000 Joint Angle [ 0.04222,  0.53526,  0.29462, -1.50350, -0.14217,  1.11092,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.670000 Joint Angle [ 0.04222,  0.53531,  0.29463, -1.50346, -0.14217,  1.11091,  0.34892] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.685000 Joint Angle [ 0.04222,  0.53536,  0.29463, -1.50343, -0.14217,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.700000 Joint Angle [ 0.04222,  0.53541,  0.29463, -1.50340, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.715000 Joint Angle [ 0.04222,  0.53546,  0.29463, -1.50337, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.730000 Joint Angle [ 0.04222,  0.53550,  0.29463, -1.50334, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.745000 Joint Angle [ 0.04222,  0.53554,  0.29464, -1.50331, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.760000 Joint Angle [ 0.04222,  0.53558,  0.29464, -1.50329, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.775000 Joint Angle [ 0.04222,  0.53561,  0.29464, -1.50328, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.790000 Joint Angle [ 0.04222,  0.53563,  0.29465, -1.50326, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.805000 Joint Angle [ 0.04222,  0.53565,  0.29465, -1.50325, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.820000 Joint Angle [ 0.04222,  0.53567,  0.29465, -1.50324, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.835000 Joint Angle [ 0.04222,  0.53568,  0.29465, -1.50322, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.850000 Joint Angle [ 0.04222,  0.53570,  0.29465, -1.50321, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.865000 Joint Angle [ 0.04222,  0.53572,  0.29465, -1.50320, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.880000 Joint Angle [ 0.04222,  0.53574,  0.29466, -1.50318, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.895000 Joint Angle [ 0.04222,  0.53576,  0.29466, -1.50317, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.910000 Joint Angle [ 0.04222,  0.53578,  0.29466, -1.50315, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.925000 Joint Angle [ 0.04222,  0.53579,  0.29466, -1.50314, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.940000 Joint Angle [ 0.04222,  0.53582,  0.29467, -1.50312, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.955000 Joint Angle [ 0.04222,  0.53584,  0.29467, -1.50311, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.970000 Joint Angle [ 0.04222,  0.53586,  0.29467, -1.50309, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 8.985000 Joint Angle [ 0.04222,  0.53588,  0.29467, -1.50307, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.000000 Joint Angle [ 0.04222,  0.53590,  0.29468, -1.50306, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.015000 Joint Angle [ 0.04222,  0.53592,  0.29468, -1.50304, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.030000 Joint Angle [ 0.04222,  0.53595,  0.29468, -1.50303, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.045000 Joint Angle [ 0.04222,  0.53597,  0.29468, -1.50301, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.060000 Joint Angle [ 0.04222,  0.53599,  0.29469, -1.50300, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.075000 Joint Angle [ 0.04222,  0.53602,  0.29469, -1.50298, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.090000 Joint Angle [ 0.04222,  0.53604,  0.29469, -1.50297, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.105000 Joint Angle [ 0.04222,  0.53606,  0.29469, -1.50295, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.120000 Joint Angle [ 0.04222,  0.53608,  0.29470, -1.50294, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.135000 Joint Angle [ 0.04222,  0.53610,  0.29470, -1.50293, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.150000 Joint Angle [ 0.04222,  0.53612,  0.29470, -1.50292, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.165000 Joint Angle [ 0.04222,  0.53613,  0.29470, -1.50291, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.180000 Joint Angle [ 0.04222,  0.53615,  0.29470, -1.50289, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.195000 Joint Angle [ 0.04222,  0.53617,  0.29470, -1.50288, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.210000 Joint Angle [ 0.04222,  0.53618,  0.29471, -1.50287, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.225000 Joint Angle [ 0.04222,  0.53620,  0.29471, -1.50286, -0.14218,  1.11091,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.240000 Joint Angle [ 0.04222,  0.53621,  0.29471, -1.50285, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.255000 Joint Angle [ 0.04222,  0.53622,  0.29471, -1.50284, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
Time: 9.270000 Joint Angle [ 0.04222,  0.53623,  0.29471, -1.50283, -0.14218,  1.11092,  0.34893] R des[-1.00000,  0.00000, -0.00000][-0.00000,  1.00000, -0.00000][ 0.00000, -0.00000, -1.00000]
