-0,-0,8.3481e-07,3.1367e-06,7.5206e-06,1.4584e-05,2.4908e-05,3.9057e-05,5.7579e-05,8.1006e-05,0.00010985,0.00014462,0.0001858,0.00023385,0.00028922,0.00035236,0.00042369,0.0005036,0.00059249,0.00069073,0.00079868,0.00091667,0.001045,0.0011841,0.0013341,0.0014953,0.001668,0.0018525,0.0020489,0.0022574,0.0024783,0.0027117,0.0029578,0.0032167,0.0034886,0.0037735,0.0040715,0.0043827,0.0047072,0.0050451,0.0053963,0.0057608,0.0061387,0.00653,0.0069347,0.0073527,0.0077839,0.0082284,0.008686,0.0091567,0.0096404,0.010137,0.010646,0.011168,0.011703,0.01225,0.01281,0.013381,0.013965,0.01456,0.015167,0.015786,0.016416,0.017057,0.017709,0.018372,0.019046,0.01973,0.020424,0.021129,0.021843,0.022568,0.023301,0.024044,0.024796,0.025558,0.026327,0.027106,0.027893,0.028688,0.029491,0.030302,0.03112,0.031946,0.032779,0.03362,0.034467,0.035321,0.036181,0.037048,0.037921,0.0388,0.039685,0.040576,0.041472,0.042373,0.04328,0.044192,0.045109,0.04603,0.046956,0.047886,0.04882,0.049758,0.050701,0.051647,0.052596,0.053549,0.054505,0.055464,0.056426,0.057391,0.058358,0.059328,0.060299,0.061274,0.062249,0.063227,0.064207,0.065188,0.06617,0.067153,0.068138,0.069123,0.070109,0.071096,0.072083,0.073071,0.074059,0.075047,0.076035,0.077023,0.07801,0.078997,0.079984,0.08097,0.081955,0.08294,0.083923,0.084905,0.085887,0.086867,0.087845,0.088822,0.089798,0.090772,0.091744,0.092715,0.093683,0.09465,0.095614,0.096577,0.097537,0.098495,0.099451,0.1004,0.10135,0.1023,0.10325,0.10419,0.10513,0.10607,0.10701,0.10794,0.10887,0.10979,0.11072,0.11164,0.11256,0.11347,0.11438,0.11529,0.1162,0.1171,0.118,0.1189,0.11979,0.12068,0.12157,0.12245,0.12333,0.12421,0.12509,0.12596,0.12683,0.12769,0.12855,0.12941,0.13026,0.13112,0.13196,0.13281,0.13365,0.13449,0.13532,0.13615,0.13698,0.13781,0.13863,0.13945,0.14026,0.14108,0.14188,0.14269,0.14349,0.14429,0.14509,0.14588,0.14667,0.14745,0.14824,0.14902,0.14979,0.15057,0.15134,0.1521,0.15287,0.15363,0.15439,0.15514,0.1559,0.15665,0.15739,0.15814,0.15888,0.15961,0.16035,0.16108,0.16181,0.16254,0.16326,0.16398,0.1647,0.16542,0.16613,0.16684,0.16755,0.16825,0.16896,0.16966,0.17035,0.17105,0.17174,0.17244,0.17312,0.17381,0.1745,0.17518,0.17586,0.17654,0.17721,0.17789,0.17856,0.17923,0.1799,0.18056,0.18123,0.18189,0.18255,0.18321,0.18386,0.18452,0.18517,0.18582,0.18647,0.18712,0.18777,0.18841,0.18906,0.1897,0.19034,0.19098,0.19161,0.19225,0.19288,0.19352,0.19415,0.19478,0.19541,0.19604,0.19666,0.19729,0.19791,0.19854,0.19916,0.19978,0.2004,0.20102,0.20163,0.20225,0.20286,0.20348,0.20409,0.2047,0.20531,0.20592,0.20653,0.20714,0.20775,0.20835,0.20896,0.20956,0.21017,0.21077,0.21137,0.21197,0.21257,0.21317,0.21377,0.21437,0.21497,0.21556,0.21616,0.21675,0.21735,0.21794,0.21854,0.21913,0.21972,0.22031,0.2209,0.22149,0.22208,0.22267,0.22326,0.22384,0.22443,0.22502,0.2256,0.22619,0.22677,0.22735,0.22794,0.22852,0.2291,0.22968,0.23026,0.23084,0.23142,0.232,0.23258,0.23316,0.23373,0.23431,0.23488,0.23546,0.23603,0.23661,0.23718,0.23775,0.23833,0.2389,0.23947,0.24004,0.24061,0.24118,0.24174,0.24231,0.24288,0.24344,0.24401,0.24457,0.24514,0.2457,0.24626,0.24683,0.24739,0.24795,0.24851,0.24906,0.24962,0.25018,0.25074,0.25129,0.25185,0.2524,0.25295,0.2535,0.25405,0.2546,0.25515,0.2557,0.25625,0.2568,0.25734,0.25789,0.25843,0.25897,0.25951,0.26005,0.26059,0.26113,0.26167,0.2622,0.26274,0.26327,0.26381,0.26434,0.26487,0.2654,0.26592,0.26645,0.26698,0.2675,0.26802,0.26855,0.26907,0.26959,0.2701,0.27062,0.27114,0.27165,0.27216,0.27267,0.27318,0.27369,0.2742,0.2747,0.27521,0.27571,0.27621,0.27671,0.27721,0.2777,0.2782,0.27869,0.27918,0.27967,0.28016,0.28065,0.28113,0.28161,0.2821,0.28258,0.28305,0.28353,0.284,0.28448,0.28495,0.28542,0.28588,0.28635,0.28681,0.28727,0.28773,0.28819,0.28865,0.2891,0.28955,0.29,0.29045,0.2909,0.29134,0.29178,0.29222,0.29266,0.2931,0.29353,0.29396,0.29439,0.29482,0.29525,0.29567,0.29609,0.29651,0.29693,0.29734,0.29776,0.29817,0.29857,0.29898,0.29938,0.29978,0.30018,0.30058,0.30098,0.30137,0.30176,0.30215,0.30253,0.30291,0.3033,0.30367,0.30405,0.30442,0.30479,0.30516,0.30553,0.30589,0.30626,0.30662,0.30697,0.30733,0.30768,0.30803,0.30838,0.30872,0.30906,0.3094,0.30974,0.31007,0.31041,0.31074,0.31106,0.31139,0.31171,0.31203,0.31235,0.31266,0.31297,0.31328,0.31359,0.31389,0.3142,0.3145,0.31479,0.31509,0.31538,0.31567,0.31595,0.31624,0.31652,0.3168,0.31707,0.31735,0.31762,0.31789,0.31815,0.31842,0.31868,0.31893,0.31919,0.31944,0.31969,0.31994,0.32018,0.32043,0.32066,0.3209,0.32114,0.32137,0.3216,0.32182,0.32205,0.32227,0.32249,0.3227,0.32292,0.32313,0.32333,0.32354,0.32374,0.32394,0.32414,0.32433,0.32453,0.32472,0.3249,0.32509,0.32527,0.32545,0.32563,0.3258,0.32597,0.32614,0.32631,0.32647,0.32663,0.32679,0.32694,0.3271,0.32725,0.3274,0.32754,0.32768,0.32782,0.32796,0.3281,0.32823,0.32836,0.32848,0.32861,0.32873,0.32885,0.32897,0.32908,0.32919,0.3293,0.32941,0.32951,0.32961,0.32971,0.32981,0.3299,0.32999,0.33008,0.33017,0.33025,0.33033,0.33041,0.33048,0.33056,0.33063,0.33069,0.33076,0.33082,0.33088,0.33094,0.331,0.33105,0.3311,0.33115,0.33119,0.33123,0.33127,0.33131,0.33135,0.33138,0.33141,0.33144,0.33146,0.33148,0.3315,0.33152,0.33154,0.33155,0.33156,0.33156,0.33157,0.33157,0.33157,0.33157,0.33156,0.33155,0.33154,0.33153,0.33151,0.3315,0.33148,0.33145,0.33143,0.3314,0.33137,0.33133,0.3313,0.33126,0.33122,0.33118,0.33113,0.33108,0.33103,0.33098,0.33092,0.33086,0.3308,0.33074,0.33067,0.3306,0.33053,0.33045,0.33038,0.3303,0.33022,0.33013,0.33004,0.32995,0.32986,0.32977,0.32967,0.32957,0.32947,0.32936,0.32925,0.32914,0.32903,0.32891,0.3288,0.32867,0.32855,0.32842,0.32829,0.32816,0.32803,0.32789,0.32775,0.32761,0.32746,0.32732,0.32717,0.32701,0.32686,0.3267,0.32654,0.32637,0.3262,0.32604,0.32586,0.32569,0.32551,0.32533,0.32514,0.32496,0.32477,0.32458,0.32438,0.32418,0.32398,0.32378,0.32357,0.32337,0.32315,0.32294,0.32272,0.3225,0.32228,0.32205,0.32182,0.32159,0.32135,0.32112,0.32087,0.32063,0.32038,0.32013,0.31988,0.31962,0.31936,0.3191,0.31884,0.31857,0.3183,0.31802,0.31775,0.31747,0.31718,0.3169,0.31661,0.31631,0.31602,0.31572,0.31542,0.31511,0.3148,0.31449,0.31417,0.31386,0.31353,0.31321,0.31288,0.31255,0.31222,0.31188,0.31154,0.31119,0.31085,0.31049,0.31014,0.30978,0.30942,0.30906,0.30869,0.30832,0.30795,0.30757,0.30719,0.3068,0.30641,0.30602,0.30563,0.30523,0.30483,0.30442,0.30401,0.3036,0.30319,0.30277,0.30234,0.30192,0.30149,0.30106,0.30062,0.30018,0.29973,0.29929,0.29884,0.29838,0.29792,0.29746,0.297,0.29653,0.29605,0.29558,0.2951,0.29461,0.29413,0.29364,0.29314,0.29264,0.29214,0.29163,0.29112,0.29061,0.29009,0.28957,0.28905,0.28852,0.28799,0.28745,0.28691,0.28637,0.28582,0.28527,0.28472,0.28416,0.2836,0.28303,0.28246,0.28189,0.28131,0.28073,0.28015,0.27956,0.27896,0.27837,0.27777,0.27716,0.27656,0.27594,0.27533,0.27471,0.27409,0.27346,0.27283,0.27219,0.27156,0.27091,0.27027,0.26962,0.26896,0.26831,0.26765,0.26698,0.26631,0.26564,0.26496,0.26428,0.2636,0.26291,0.26222,0.26152,0.26082,0.26012,0.25941,0.2587,0.25799,0.25727,0.25654,0.25582,0.25509,0.25436,0.25362,0.25288,0.25213,0.25138,0.25063,0.24988,0.24912,0.24835,0.24759,0.24682,0.24604,0.24527,0.24448,0.2437,0.24291,0.24212,0.24132,0.24052,0.23972,0.23891,0.2381,0.23729,0.23647,0.23565,0.23483,0.234,0.23317,0.23234,0.2315,0.23066,0.22981,0.22896,0.22811,0.22726,0.2264,0.22554,0.22468,0.22381,0.22294,0.22206,0.22119,0.22031,0.21942,0.21854,0.21765,0.21675,0.21586,0.21496,0.21406,0.21315,0.21225,0.21133,0.21042,0.2095,0.20858,0.20766,0.20674,0.20581,0.20488,0.20395,0.20301,0.20207,0.20113,0.20019,0.19924,0.19829,0.19734,0.19638,0.19543,0.19447,0.19351,0.19254,0.19158,0.19061,0.18964,0.18866,0.18769,0.18671,0.18573,0.18475,0.18377,0.18278,0.18179,0.1808,0.17981,0.17882,0.17782,0.17682,0.17583,0.17482,0.17382,0.17282,0.17181,0.1708,0.1698,0.16879,0.16777,0.16676,0.16574,0.16473,0.16371,0.16269,0.16167,0.16065,0.15963,0.1586,0.15758,0.15655,0.15553,0.1545,0.15347,0.15244,0.15141,0.15038,0.14935,0.14832,0.14728,0.14625,0.14522,0.14418,0.14315,0.14211,0.14108,0.14004,0.139,0.13797,0.13693,0.13589,0.13486,0.13382,0.13278,0.13175,0.13071,0.12967,0.12864,0.1276,0.12656,0.12553,0.12449,0.12346,0.12242,0.12139,0.12036,0.11933,0.1183,0.11726,0.11623,0.11521,0.11418,0.11315,0.11213,0.1111,0.11008,0.10905,0.10803,0.10701,0.10599,0.10498,0.10396,0.10295,0.10194,0.10092,0.099915,0.098907,0.097901,0.096897,0.095895,0.094895,0.093897,0.0929,0.091906,0.090914,0.089924,0.088937,0.087951,0.086968,0.085988,0.08501,0.084034,0.083061,0.082091,0.081123,0.080158,0.079196,0.078237,0.077281,0.076327,0.075377,0.07443,0.073485,0.072544,0.071607,0.070672,0.069741,0.068813,0.067889,0.066968,0.066051,0.065137,0.064227,0.063321,0.062418,0.061519,0.060624,0.059733,0.058846,0.057963,0.057084,0.056209,0.055338,0.054472,0.053609,0.052751,0.051898,0.051048,0.050204,0.049363,0.048528,0.047697,0.04687,0.046049,0.045232,0.04442,0.043613,0.04281,0.042013,0.041221,0.040434,0.039652,0.038875,0.038103,0.037337,0.036576,0.03582,0.03507,0.034325,0.033586,0.032852,0.032123,0.031401,0.030684,0.029972,0.029267,0.028567,0.027873,0.027185,0.026503,0.025827,0.025157,0.024493,0.023835,0.023183,0.022537,0.021898,0.021265,0.020638,0.020017,0.019403,0.018795,0.018194,0.017599,0.01701,0.016429,0.015853,0.015285,0.014723,0.014168,0.01362,0.013078,0.012543,0.012015,0.011494,0.01098,0.010473,0.0099727,0.0094794,0.0089933,0.0085142,0.0080422,0.0075773,0.0071195,0.006669,0.0062257,0.0057895,0.0053607,0.0049391,0.0045249,0.004118,0.0037185,0.0033263,0.0029416,0.0025643,0.0021944,0.0018321,0.0014772,0.0011299,0.00079012,0.00045792,0.00013331,-0.00018369,-0.00049305,-0.00079476,-0.0010888,-0.0013751,-0.0016538,-0.0019247,-0.0021879,-0.0024433,-0.0026909,-0.0029308,-0.0031628,-0.0033871,-0.0036035,-0.0038121,-0.0040128,-0.0042057,-0.0043907,-0.0045678,-0.0047371,-0.0048984,-0.0050519,-0.0051974,-0.0053351,-0.0054648,-0.0055866,-0.0057005,-0.0058065,-0.0059045,-0.0059946,-0.0060767,-0.0061509,-0.0062172,-0.0062755,-0.0063259,-0.0063683,-0.0064028,-0.0064294,-0.006448,-0.0064587,-0.0064614,-0.0064562,-0.006443,-0.006422,-0.006393,-0.006356,-0.0063112,-0.0062585,-0.0061978,-0.0061293,-0.0060528,-0.0059685,-0.0058764,-0.0057763,-0.0056685,-0.0055528,-0.0054292,-0.0052979,-0.0051588,-0.005012,-0.0048573,-0.004695,-0.0045249,-0.0043471,-0.0041616,-0.0039685,-0.0037677,-0.0035593,-0.0033433,-0.0031197,-0.0028886,-0.0026499,-0.0024037,-0.00215,-0.0018888,-0.0016201,-0.0013441,-0.0010606,-0.00076974,-0.00047152,-0.00016597,0.00014688,0.00046702,0.00079442,0.001129,0.0014709,0.0018199,0.002176,0.0025392,0.0029096,0.003287,0.0036713,0.0040627,0.004461,0.0048663,0.0052784,0.0056973,0.0061231,0.0065556,0.0069948,0.0074407,0.0078933,0.0083524,0.0088182,0.0092904,0.0097692,0.010254,0.010746,0.011244,0.011748,0.012259,0.012775,0.013298,0.013828,0.014363,0.014904,0.015451,0.016005,0.016564,0.017129,0.0177,0.018277,0.018859,0.019447,0.020041,0.020641,0.021246,0.021856,0.022472,0.023094,0.02372,0.024352,0.02499,0.025632,0.02628,0.026933,0.02759,0.028253,0.028921,0.029593,0.030271,0.030953,0.03164,0.032331,0.033027,0.033728,0.034433,0.035142,0.035856,0.036574,0.037296,0.038023,0.038754,0.039488,0.040227,0.04097,0.041716,0.042467,0.043221,0.043979,0.04474,0.045506,0.046274,0.047047,0.047822,0.048601,0.049384,0.050169,0.050958,0.05175,0.052545,0.053343,0.054143,0.054947,0.055754,0.056563,0.057375,0.058189,0.059006,0.059825,0.060647,0.061471,0.062298,0.063126,0.063957,0.06479,0.065625,0.066462,0.0673,0.068141,0.068983,0.069827,0.070673,0.07152,0.072369,0.073219,0.07407,0.074923,0.075777,0.076632,0.077489,0.078346,0.079204,0.080064,0.080924,0.081785,0.082647,0.083509,0.084372,0.085236,0.0861,0.086964,0.087829,0.088694,0.089559,0.090425,0.09129,0.092156,0.093021,0.093887,0.094752,0.095617,0.096481,0.097346,0.098209,0.099073,0.099936,0.1008,0.10166,0.10252,0.10338,0.10424,0.1051,0.10595,0.10681,0.10767,0.10852,0.10937,0.11022,0.11107,0.11192,0.11277,0.11362,0.11446,0.1153,0.11614,0.11698,0.11782,0.11866,0.11949,0.12032,0.12115,0.12198,0.12281,0.12363,0.12445,0.12527,0.12609,0.1269,0.12771,0.12852,0.12933,0.13013,0.13093,0.13173,0.13253,0.13332,0.13411,0.1349,0.13568,0.13646,0.13724,0.13802,0.13879,0.13956,0.14032,0.14109,0.14184,0.1426,0.14335,0.1441,0.14485,0.14559,0.14633,0.14706,0.14779,0.14852,0.14924,0.14996,0.15068,0.15139,0.1521,0.1528,0.15351,0.1542,0.15489,0.15558,0.15627,0.15695,0.15762,0.15829,0.15896,0.15962,0.16028,0.16094,0.16159,0.16223,0.16288,0.16351,0.16414,0.16477,0.1654,0.16601,0.16663,0.16724,0.16784,0.16844,0.16904,0.16963,0.17022,0.1708,0.17138,0.17195,0.17252,0.17308,0.17364,0.17419,0.17474,0.17528,0.17582,0.17635,0.17688,0.1774,0.17792,0.17844,0.17894,0.17945,0.17995,0.18044,0.18093,0.18141,0.18189,0.18236,0.18283,0.1833,0.18376,0.18421,0.18466,0.1851,0.18554,0.18597,0.1864,0.18682,0.18724,0.18765,0.18806,0.18846,0.18886,0.18925,0.18964,0.19002,0.1904,0.19077,0.19114,0.1915,0.19186,0.19221,0.19256,0.1929,0.19324,0.19357,0.1939,0.19422,0.19454,0.19485,0.19516,0.19547,0.19576,0.19606,0.19634,0.19663,0.19691,0.19718,0.19745,0.19771,0.19797,0.19823,0.19848,0.19872,0.19896,0.1992,0.19943,0.19966,0.19988,0.2001,0.20031,0.20052,0.20072,0.20092,0.20112,0.20131,0.2015,0.20168,0.20186,0.20203,0.2022,0.20236,0.20252,0.20268,0.20283,0.20298,0.20312,0.20326,0.2034,0.20353,0.20366,0.20378,0.2039,0.20402,0.20413,0.20424,0.20435,0.20445,0.20455,0.20464,0.20473,0.20482,0.2049,0.20498,0.20505,0.20513,0.2052,0.20526,0.20532,0.20538,0.20544,0.20549,0.20554,0.20559,0.20563,0.20567,0.20571,0.20574,0.20578,0.2058,0.20583,0.20585,0.20587,0.20589,0.2059,0.20592,0.20593,0.20593,0.20594,0.20594,0.20594,0.20594,0.20593,0.20592,0.20591,0.2059,0.20589,0.20587,0.20585,0.20583,0.20581,0.20578,0.20576,0.20573,0.2057,0.20566,0.20563,0.20559,0.20556,0.20552,0.20548,0.20544,0.20539,0.20535,0.2053,0.20525,0.2052,0.20515,0.2051,0.20505,0.20499,0.20494,0.20488,0.20482,0.20477,0.20471,0.20464,0.20458,0.20452,0.20446,0.20439,0.20433,0.20426,0.2042,0.20413,0.20406,0.204,0.20393,0.20386,0.20379,0.20372,0.20365,0.20358,0.20351,0.20344,0.20336,0.20329,0.20322,0.20315,0.20308,0.203,0.20293,0.20286,0.20279,0.20272,0.20264,0.20257,0.2025,0.20243,0.20235,0.20228,0.20221,0.20214,0.20207,0.202,0.20193,0.20186,0.20179,0.20172,0.20165,0.20158,0.20152,0.20145,0.20138,0.20132,0.20125,0.20119,0.20112,0.20106,0.201,0.20093,0.20087,0.20081,0.20075,0.20069,0.20063,0.20057,0.20051,0.20046,0.2004,0.20035,0.20029,0.20024,0.20019,0.20013,0.20008,0.20003,0.19998,0.19993,0.19989,0.19984,0.19979,0.19975,0.1997,0.19966,0.19962,0.19958,0.19953,0.19949,0.19946,0.19942,0.19938,0.19934,0.19931,0.19927,0.19924,0.19921,0.19918,0.19915,0.19912,0.19909,0.19906,0.19903,0.199,0.19898,0.19895,0.19893,0.19891,0.19888,0.19886,0.19884,0.19882,0.1988,0.19878,0.19876,0.19875,0.19873,0.19871,0.1987,0.19868,0.19867,0.19866,0.19865,0.19863,0.19862,0.19861,0.1986,0.19859,0.19858,0.19857,0.19857,0.19856,0.19855,0.19855,0.19854,0.19853,0.19853,0.19852,0.19852,0.19851,0.19851,0.19851,0.1985,0.1985,0.1985,0.1985,0.1985,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849,0.19849
